_id,createdAt,segment,updatedAt,velocity
5f2756402ce1ca5de1db2b56,2020-08-03T00:11:45.212Z,57762,2020-08-03T00:11:45.212Z,25
5f2756402ce1ca5de1db2b58,2020-08-03T00:11:45.212Z,57763,2020-08-03T00:11:45.212Z,40
5f2756402ce1ca5de1db2b5a,2020-08-03T00:11:45.212Z,57764,2020-08-03T00:11:45.212Z,29
5f2756402ce1ca5de1db2b5c,2020-08-03T00:11:45.212Z,57765,2020-08-03T00:11:45.212Z,18
5f2756402ce1ca5de1db2b5e,2020-08-03T00:11:45.212Z,57766,2020-08-03T00:11:45.212Z,9
5f2756402ce1ca5de1db2b60,2020-08-03T00:11:45.212Z,57767,2020-08-03T00:11:45.212Z,17
5f2756402ce1ca5de1db2b62,2020-08-03T00:11:45.212Z,57768,2020-08-03T00:11:45.212Z,5
5f2756402ce1ca5de1db2b64,2020-08-03T00:11:45.212Z,57769,2020-08-03T00:11:45.212Z,15
5f2756402ce1ca5de1db2b66,2020-08-03T00:11:45.213Z,57770,2020-08-03T00:11:45.213Z,16
5f2756402ce1ca5de1db2b68,2020-08-03T00:11:45.213Z,57771,2020-08-03T00:11:45.213Z,8
5f2756402ce1ca5de1db2b6a,2020-08-03T00:11:45.213Z,57772,2020-08-03T00:11:45.213Z,10
5f2756402ce1ca5de1db2b6c,2020-08-03T00:11:45.213Z,57773,2020-08-03T00:11:45.213Z,19
5f2756402ce1ca5de1db2b6e,2020-08-03T00:11:45.213Z,57774,2020-08-03T00:11:45.213Z,29
5f2756402ce1ca5de1db2b70,2020-08-03T00:11:45.213Z,57775,2020-08-03T00:11:45.213Z,17
5f2756402ce1ca5de1db2b72,2020-08-03T00:11:45.213Z,57776,2020-08-03T00:11:45.213Z,5
5f2756402ce1ca5de1db2b74,2020-08-03T00:11:45.213Z,57777,2020-08-03T00:11:45.213Z,16
5f2756402ce1ca5de1db2b76,2020-08-03T00:11:45.213Z,57778,2020-08-03T00:11:45.213Z,38
5f2756402ce1ca5de1db2b78,2020-08-03T00:11:45.214Z,57779,2020-08-03T00:11:45.214Z,13
5f2756402ce1ca5de1db2b7a,2020-08-03T00:11:45.214Z,57780,2020-08-03T00:11:45.214Z,37
5f2756402ce1ca5de1db2b7c,2020-08-03T00:11:45.214Z,57781,2020-08-03T00:11:45.214Z,5
5f2756402ce1ca5de1db2b7e,2020-08-03T00:11:45.214Z,57782,2020-08-03T00:11:45.214Z,30
5f2756402ce1ca5de1db2b80,2020-08-03T00:11:45.214Z,57783,2020-08-03T00:11:45.214Z,14
5f2756402ce1ca5de1db2b82,2020-08-03T00:11:45.214Z,57784,2020-08-03T00:11:45.214Z,12
5f2756402ce1ca5de1db2b84,2020-08-03T00:11:45.214Z,57785,2020-08-03T00:11:45.214Z,35
5f2756402ce1ca5de1db2b86,2020-08-03T00:11:45.214Z,57786,2020-08-03T00:11:45.214Z,38
5f2756402ce1ca5de1db2b88,2020-08-03T00:11:45.214Z,58202,2020-08-03T00:11:45.214Z,5
5f2756402ce1ca5de1db2b8a,2020-08-03T00:11:45.215Z,58203,2020-08-03T00:11:45.215Z,31
5f2756402ce1ca5de1db2b8c,2020-08-03T00:11:45.215Z,58204,2020-08-03T00:11:45.215Z,10
5f2756402ce1ca5de1db2b8e,2020-08-03T00:11:45.215Z,58205,2020-08-03T00:11:45.215Z,11
5f2756402ce1ca5de1db2b90,2020-08-03T00:11:45.215Z,58206,2020-08-03T00:11:45.215Z,36
5f2756402ce1ca5de1db2b92,2020-08-03T00:11:45.215Z,58207,2020-08-03T00:11:45.215Z,30
5f2756402ce1ca5de1db2b94,2020-08-03T00:11:45.215Z,58208,2020-08-03T00:11:45.215Z,2
5f2756402ce1ca5de1db2b96,2020-08-03T00:11:45.215Z,58209,2020-08-03T00:11:45.215Z,26
5f2756402ce1ca5de1db2b98,2020-08-03T00:11:45.215Z,58210,2020-08-03T00:11:45.215Z,8
5f2756402ce1ca5de1db2b9a,2020-08-03T00:11:45.215Z,58211,2020-08-03T00:11:45.215Z,22
5f2756402ce1ca5de1db2b9c,2020-08-03T00:11:45.215Z,58212,2020-08-03T00:11:45.215Z,23
5f2756402ce1ca5de1db2b9e,2020-08-03T00:11:45.216Z,58213,2020-08-03T00:11:45.216Z,19
5f2756402ce1ca5de1db2ba0,2020-08-03T00:11:45.216Z,58214,2020-08-03T00:11:45.216Z,19
5f2756402ce1ca5de1db2ba2,2020-08-03T00:11:45.216Z,58215,2020-08-03T00:11:45.216Z,32
5f2756402ce1ca5de1db2ba4,2020-08-03T00:11:45.216Z,58216,2020-08-03T00:11:45.216Z,21
5f2756402ce1ca5de1db2ba6,2020-08-03T00:11:45.216Z,58217,2020-08-03T00:11:45.216Z,10
5f2756402ce1ca5de1db2ba8,2020-08-03T00:11:45.216Z,58218,2020-08-03T00:11:45.216Z,29
5f2756402ce1ca5de1db2baa,2020-08-03T00:11:45.216Z,58219,2020-08-03T00:11:45.216Z,35
5f2756402ce1ca5de1db2bac,2020-08-03T00:11:45.216Z,58220,2020-08-03T00:11:45.216Z,18
5f2756402ce1ca5de1db2bae,2020-08-03T00:11:45.216Z,58221,2020-08-03T00:11:45.216Z,22
5f2756402ce1ca5de1db2bb0,2020-08-03T00:11:45.217Z,58222,2020-08-03T00:11:45.217Z,37
5f2756402ce1ca5de1db2bb2,2020-08-03T00:11:45.217Z,58223,2020-08-03T00:11:45.217Z,4
5f2756402ce1ca5de1db2bb4,2020-08-03T00:11:45.217Z,58224,2020-08-03T00:11:45.217Z,26
5f2756402ce1ca5de1db2bb6,2020-08-03T00:11:45.217Z,58225,2020-08-03T00:11:45.217Z,2
5f2756402ce1ca5de1db2bb8,2020-08-03T00:11:45.217Z,58226,2020-08-03T00:11:45.217Z,23
5f2756402ce1ca5de1db2bba,2020-08-03T00:11:45.217Z,58227,2020-08-03T00:11:45.217Z,21
5f2756402ce1ca5de1db2bbc,2020-08-03T00:11:45.217Z,58228,2020-08-03T00:11:45.217Z,14
5f2756402ce1ca5de1db2bbe,2020-08-03T00:11:45.217Z,58229,2020-08-03T00:11:45.217Z,31
5f2756402ce1ca5de1db2bc0,2020-08-03T00:11:45.217Z,58230,2020-08-03T00:11:45.217Z,17
5f2756402ce1ca5de1db2bc2,2020-08-03T00:11:45.217Z,58231,2020-08-03T00:11:45.217Z,5
5f2756402ce1ca5de1db2bc4,2020-08-03T00:11:45.218Z,58232,2020-08-03T00:11:45.218Z,36
5f2756402ce1ca5de1db2bc6,2020-08-03T00:11:45.218Z,58233,2020-08-03T00:11:45.218Z,20
5f2756402ce1ca5de1db2bc8,2020-08-03T00:11:45.218Z,58234,2020-08-03T00:11:45.218Z,14
5f2756402ce1ca5de1db2bca,2020-08-03T00:11:45.218Z,58235,2020-08-03T00:11:45.218Z,31
5f2756402ce1ca5de1db2bcc,2020-08-03T00:11:45.218Z,58236,2020-08-03T00:11:45.218Z,2
5f2756402ce1ca5de1db2bce,2020-08-03T00:11:45.218Z,58237,2020-08-03T00:11:45.218Z,18
5f2756402ce1ca5de1db2bd0,2020-08-03T00:11:45.218Z,58238,2020-08-03T00:11:45.218Z,21
5f2756402ce1ca5de1db2bd2,2020-08-03T00:11:45.218Z,58239,2020-08-03T00:11:45.218Z,8
5f2756402ce1ca5de1db2bd4,2020-08-03T00:11:45.218Z,58240,2020-08-03T00:11:45.218Z,38
5f2756402ce1ca5de1db2bd6,2020-08-03T00:11:45.219Z,58241,2020-08-03T00:11:45.219Z,40
5f2756402ce1ca5de1db2bd8,2020-08-03T00:11:45.219Z,58242,2020-08-03T00:11:45.219Z,31
5f2756402ce1ca5de1db2bda,2020-08-03T00:11:45.219Z,58243,2020-08-03T00:11:45.219Z,20
5f2756402ce1ca5de1db2bdc,2020-08-03T00:11:45.219Z,58244,2020-08-03T00:11:45.219Z,3
5f2756402ce1ca5de1db2bde,2020-08-03T00:11:45.219Z,58245,2020-08-03T00:11:45.219Z,19
5f2756402ce1ca5de1db2be0,2020-08-03T00:11:45.219Z,58246,2020-08-03T00:11:45.219Z,18
5f2756402ce1ca5de1db2be2,2020-08-03T00:11:45.219Z,58247,2020-08-03T00:11:45.219Z,18
5f2756402ce1ca5de1db2be4,2020-08-03T00:11:45.219Z,58248,2020-08-03T00:11:45.219Z,10
5f2756402ce1ca5de1db2be6,2020-08-03T00:11:45.219Z,58249,2020-08-03T00:11:45.219Z,12
5f2756402ce1ca5de1db2be8,2020-08-03T00:11:45.220Z,59106,2020-08-03T00:11:45.220Z,22
5f2756402ce1ca5de1db2bea,2020-08-03T00:11:45.220Z,59107,2020-08-03T00:11:45.220Z,17
5f2756402ce1ca5de1db2bec,2020-08-03T00:11:45.220Z,59108,2020-08-03T00:11:45.220Z,38
5f2756402ce1ca5de1db2bee,2020-08-03T00:11:45.220Z,59109,2020-08-03T00:11:45.220Z,22
5f2756402ce1ca5de1db2bf0,2020-08-03T00:11:45.220Z,59110,2020-08-03T00:11:45.220Z,14
5f2756402ce1ca5de1db2bf2,2020-08-03T00:11:45.220Z,59111,2020-08-03T00:11:45.220Z,9
5f2756402ce1ca5de1db2bf4,2020-08-03T00:11:45.220Z,59112,2020-08-03T00:11:45.220Z,11
5f2756402ce1ca5de1db2bf6,2020-08-03T00:11:45.220Z,59113,2020-08-03T00:11:45.220Z,9
5f2756402ce1ca5de1db2bf8,2020-08-03T00:11:45.220Z,59114,2020-08-03T00:11:45.220Z,14
5f2756402ce1ca5de1db2bfa,2020-08-03T00:11:45.220Z,59115,2020-08-03T00:11:45.220Z,16
5f2756402ce1ca5de1db2bfc,2020-08-03T00:11:45.221Z,59116,2020-08-03T00:11:45.221Z,19
5f2756402ce1ca5de1db2bfe,2020-08-03T00:11:45.221Z,59117,2020-08-03T00:11:45.221Z,14
5f2756402ce1ca5de1db2c00,2020-08-03T00:11:45.221Z,59118,2020-08-03T00:11:45.221Z,37
5f2756402ce1ca5de1db2c02,2020-08-03T00:11:45.221Z,59119,2020-08-03T00:11:45.221Z,26
5f2756402ce1ca5de1db2c04,2020-08-03T00:11:45.221Z,59120,2020-08-03T00:11:45.221Z,32
5f2756402ce1ca5de1db2c06,2020-08-03T00:11:45.221Z,59121,2020-08-03T00:11:45.221Z,10
5f2756402ce1ca5de1db2c08,2020-08-03T00:11:45.221Z,59122,2020-08-03T00:11:45.221Z,15
5f2756402ce1ca5de1db2c0a,2020-08-03T00:11:45.221Z,59123,2020-08-03T00:11:45.221Z,13
5f2756402ce1ca5de1db2c0c,2020-08-03T00:11:45.221Z,61609,2020-08-03T00:11:45.221Z,22
5f2756402ce1ca5de1db2c0e,2020-08-03T00:11:45.222Z,61610,2020-08-03T00:11:45.222Z,23
5f2756402ce1ca5de1db2c10,2020-08-03T00:11:45.222Z,61611,2020-08-03T00:11:45.222Z,11
5f2756402ce1ca5de1db2c12,2020-08-03T00:11:45.222Z,61612,2020-08-03T00:11:45.222Z,34
5f2756402ce1ca5de1db2c14,2020-08-03T00:11:45.222Z,61613,2020-08-03T00:11:45.222Z,31
5f2756402ce1ca5de1db2c16,2020-08-03T00:11:45.222Z,61614,2020-08-03T00:11:45.222Z,27
5f2756402ce1ca5de1db2c18,2020-08-03T00:11:45.222Z,61615,2020-08-03T00:11:45.222Z,32
5f2756402ce1ca5de1db2c1a,2020-08-03T00:11:45.222Z,61616,2020-08-03T00:11:45.222Z,38
5f2756402ce1ca5de1db2c1c,2020-08-03T00:11:45.222Z,61617,2020-08-03T00:11:45.222Z,28
5f2756402ce1ca5de1db2c1e,2020-08-03T00:11:45.222Z,61618,2020-08-03T00:11:45.222Z,18
5f2756402ce1ca5de1db2c20,2020-08-03T00:11:45.223Z,61619,2020-08-03T00:11:45.223Z,11
5f2756402ce1ca5de1db2c22,2020-08-03T00:11:45.223Z,61620,2020-08-03T00:11:45.223Z,15
5f2756402ce1ca5de1db2c24,2020-08-03T00:11:45.223Z,61621,2020-08-03T00:11:45.223Z,6
5f2756402ce1ca5de1db2c26,2020-08-03T00:11:45.223Z,62967,2020-08-03T00:11:45.223Z,6
5f2756402ce1ca5de1db2c28,2020-08-03T00:11:45.223Z,62968,2020-08-03T00:11:45.223Z,35
5f2756402ce1ca5de1db2c2a,2020-08-03T00:11:45.223Z,62969,2020-08-03T00:11:45.223Z,33
5f2756402ce1ca5de1db2c2c,2020-08-03T00:11:45.223Z,62970,2020-08-03T00:11:45.223Z,29
5f2756402ce1ca5de1db2c2e,2020-08-03T00:11:45.223Z,62974,2020-08-03T00:11:45.223Z,32
5f2756402ce1ca5de1db2c30,2020-08-03T00:11:45.223Z,62975,2020-08-03T00:11:45.223Z,2
5f2756402ce1ca5de1db2c32,2020-08-03T00:11:45.224Z,63092,2020-08-03T00:11:45.224Z,6
5f2756402ce1ca5de1db2c34,2020-08-03T00:11:45.224Z,63093,2020-08-03T00:11:45.224Z,34
5f2756402ce1ca5de1db2c36,2020-08-03T00:11:45.224Z,63094,2020-08-03T00:11:45.224Z,25
5f2756402ce1ca5de1db2c38,2020-08-03T00:11:45.224Z,63095,2020-08-03T00:11:45.224Z,8
5f2756402ce1ca5de1db2c3a,2020-08-03T00:11:45.224Z,63096,2020-08-03T00:11:45.224Z,36
5f2756402ce1ca5de1db2c3c,2020-08-03T00:11:45.224Z,63097,2020-08-03T00:11:45.224Z,31
5f2756402ce1ca5de1db2c3e,2020-08-03T00:11:45.224Z,63098,2020-08-03T00:11:45.224Z,1
5f2756402ce1ca5de1db2c40,2020-08-03T00:11:45.224Z,63099,2020-08-03T00:11:45.224Z,25
5f2756402ce1ca5de1db2c42,2020-08-03T00:11:45.224Z,63100,2020-08-03T00:11:45.224Z,11
5f2756402ce1ca5de1db2c44,2020-08-03T00:11:45.224Z,63101,2020-08-03T00:11:45.225Z,22
5f2756402ce1ca5de1db2c46,2020-08-03T00:11:45.225Z,63102,2020-08-03T00:11:45.225Z,11
5f2756402ce1ca5de1db2c48,2020-08-03T00:11:45.225Z,63103,2020-08-03T00:11:45.225Z,31
5f2756402ce1ca5de1db2c4a,2020-08-03T00:11:45.225Z,63125,2020-08-03T00:11:45.225Z,18
5f2756402ce1ca5de1db2c4c,2020-08-03T00:11:45.225Z,63337,2020-08-03T00:11:45.225Z,32
5f2756402ce1ca5de1db2c4e,2020-08-03T00:11:45.225Z,63338,2020-08-03T00:11:45.225Z,27
5f2756402ce1ca5de1db2c50,2020-08-03T00:11:45.225Z,63339,2020-08-03T00:11:45.225Z,15
5f2756402ce1ca5de1db2c52,2020-08-03T00:11:45.225Z,63340,2020-08-03T00:11:45.225Z,8
5f2756402ce1ca5de1db2c54,2020-08-03T00:11:45.225Z,63341,2020-08-03T00:11:45.225Z,24
5f2756402ce1ca5de1db2c56,2020-08-03T00:11:45.225Z,63342,2020-08-03T00:11:45.225Z,39
5f2756402ce1ca5de1db2c58,2020-08-03T00:11:45.226Z,63343,2020-08-03T00:11:45.226Z,4
5f2756402ce1ca5de1db2c5a,2020-08-03T00:11:45.226Z,63344,2020-08-03T00:11:45.226Z,7
5f2756402ce1ca5de1db2c5c,2020-08-03T00:11:45.226Z,63345,2020-08-03T00:11:45.226Z,30
5f2756402ce1ca5de1db2c5e,2020-08-03T00:11:45.226Z,63346,2020-08-03T00:11:45.226Z,12
5f2756402ce1ca5de1db2c60,2020-08-03T00:11:45.226Z,63347,2020-08-03T00:11:45.226Z,18
5f2756402ce1ca5de1db2c62,2020-08-03T00:11:45.226Z,63348,2020-08-03T00:11:45.226Z,39
5f2756402ce1ca5de1db2c64,2020-08-03T00:11:45.226Z,63349,2020-08-03T00:11:45.226Z,4
5f2756402ce1ca5de1db2c66,2020-08-03T00:11:45.226Z,63350,2020-08-03T00:11:45.226Z,17
5f2756402ce1ca5de1db2c68,2020-08-03T00:11:45.226Z,63351,2020-08-03T00:11:45.226Z,32
5f2756402ce1ca5de1db2c6a,2020-08-03T00:11:45.227Z,63352,2020-08-03T00:11:45.227Z,23
5f2756402ce1ca5de1db2c6c,2020-08-03T00:11:45.227Z,63353,2020-08-03T00:11:45.227Z,17
5f2756402ce1ca5de1db2c6e,2020-08-03T00:11:45.227Z,63354,2020-08-03T00:11:45.227Z,7
5f2756402ce1ca5de1db2c70,2020-08-03T00:11:45.227Z,63355,2020-08-03T00:11:45.227Z,39
5f2756402ce1ca5de1db2c72,2020-08-03T00:11:45.227Z,63356,2020-08-03T00:11:45.227Z,1
5f2756402ce1ca5de1db2c74,2020-08-03T00:11:45.227Z,63357,2020-08-03T00:11:45.227Z,4
5f2756402ce1ca5de1db2c76,2020-08-03T00:11:45.227Z,63358,2020-08-03T00:11:45.227Z,37
5f2756402ce1ca5de1db2c78,2020-08-03T00:11:45.227Z,63359,2020-08-03T00:11:45.227Z,10
5f2756402ce1ca5de1db2c7a,2020-08-03T00:11:45.227Z,63360,2020-08-03T00:11:45.227Z,31
5f2756402ce1ca5de1db2c7c,2020-08-03T00:11:45.228Z,63361,2020-08-03T00:11:45.228Z,34
5f2756402ce1ca5de1db2c7e,2020-08-03T00:11:45.228Z,63362,2020-08-03T00:11:45.228Z,38
5f2756402ce1ca5de1db2c80,2020-08-03T00:11:45.228Z,63363,2020-08-03T00:11:45.228Z,22
5f2756402ce1ca5de1db2c82,2020-08-03T00:11:45.228Z,63364,2020-08-03T00:11:45.228Z,9
5f2756402ce1ca5de1db2c84,2020-08-03T00:11:45.228Z,63365,2020-08-03T00:11:45.228Z,17
5f2756402ce1ca5de1db2c86,2020-08-03T00:11:45.228Z,63366,2020-08-03T00:11:45.228Z,35
5f2756402ce1ca5de1db2c88,2020-08-03T00:11:45.228Z,63367,2020-08-03T00:11:45.228Z,30
5f2756402ce1ca5de1db2c8a,2020-08-03T00:11:45.228Z,63368,2020-08-03T00:11:45.228Z,14
5f2756402ce1ca5de1db2c8c,2020-08-03T00:11:45.228Z,63369,2020-08-03T00:11:45.228Z,22
5f2756402ce1ca5de1db2c8e,2020-08-03T00:11:45.229Z,63370,2020-08-03T00:11:45.229Z,25
5f2756402ce1ca5de1db2c90,2020-08-03T00:11:45.229Z,63371,2020-08-03T00:11:45.229Z,13
5f2756402ce1ca5de1db2c92,2020-08-03T00:11:45.229Z,63372,2020-08-03T00:11:45.229Z,5
5f2756402ce1ca5de1db2c94,2020-08-03T00:11:45.229Z,63373,2020-08-03T00:11:45.229Z,34
5f2756402ce1ca5de1db2c96,2020-08-03T00:11:45.229Z,63374,2020-08-03T00:11:45.229Z,12
5f2756402ce1ca5de1db2c98,2020-08-03T00:11:45.229Z,63375,2020-08-03T00:11:45.229Z,12
5f2756402ce1ca5de1db2c9a,2020-08-03T00:11:45.229Z,63376,2020-08-03T00:11:45.229Z,28
5f2756402ce1ca5de1db2c9c,2020-08-03T00:11:45.229Z,63377,2020-08-03T00:11:45.229Z,37
5f2756402ce1ca5de1db2c9e,2020-08-03T00:11:45.229Z,63378,2020-08-03T00:11:45.229Z,30
5f2756402ce1ca5de1db2ca0,2020-08-03T00:11:45.230Z,63379,2020-08-03T00:11:45.230Z,36
5f2756402ce1ca5de1db2ca2,2020-08-03T00:11:45.230Z,63380,2020-08-03T00:11:45.230Z,17
5f2756402ce1ca5de1db2ca4,2020-08-03T00:11:45.230Z,63381,2020-08-03T00:11:45.230Z,10
5f2756402ce1ca5de1db2ca6,2020-08-03T00:11:45.230Z,63382,2020-08-03T00:11:45.230Z,39
5f2756402ce1ca5de1db2ca8,2020-08-03T00:11:45.230Z,63394,2020-08-03T00:11:45.230Z,25
5f2756402ce1ca5de1db2caa,2020-08-03T00:11:45.230Z,63395,2020-08-03T00:11:45.230Z,14
5f2756402ce1ca5de1db2cac,2020-08-03T00:11:45.230Z,63396,2020-08-03T00:11:45.230Z,28
5f2756402ce1ca5de1db2cae,2020-08-03T00:11:45.230Z,63397,2020-08-03T00:11:45.230Z,27
5f2756402ce1ca5de1db2cb0,2020-08-03T00:11:45.230Z,63398,2020-08-03T00:11:45.230Z,38
5f2756402ce1ca5de1db2cb2,2020-08-03T00:11:45.231Z,63399,2020-08-03T00:11:45.231Z,21
5f2756402ce1ca5de1db2cb4,2020-08-03T00:11:45.231Z,63400,2020-08-03T00:11:45.231Z,6
5f2756402ce1ca5de1db2cb6,2020-08-03T00:11:45.231Z,63401,2020-08-03T00:11:45.231Z,26
5f2756402ce1ca5de1db2cb8,2020-08-03T00:11:45.231Z,63402,2020-08-03T00:11:45.231Z,7
5f2756402ce1ca5de1db2cba,2020-08-03T00:11:45.231Z,63403,2020-08-03T00:11:45.231Z,8
5f2756402ce1ca5de1db2cbc,2020-08-03T00:11:45.231Z,63404,2020-08-03T00:11:45.231Z,5
5f2756402ce1ca5de1db2cbe,2020-08-03T00:11:45.231Z,63415,2020-08-03T00:11:45.231Z,39
5f2756402ce1ca5de1db2cc0,2020-08-03T00:11:45.231Z,63416,2020-08-03T00:11:45.231Z,5
5f2756402ce1ca5de1db2cc2,2020-08-03T00:11:45.231Z,63417,2020-08-03T00:11:45.231Z,4
5f2756402ce1ca5de1db2cc4,2020-08-03T00:11:45.231Z,63418,2020-08-03T00:11:45.231Z,9
5f2756402ce1ca5de1db2cc6,2020-08-03T00:11:45.232Z,63419,2020-08-03T00:11:45.232Z,19
5f2756402ce1ca5de1db2cc8,2020-08-03T00:11:45.232Z,63420,2020-08-03T00:11:45.232Z,32
5f2756402ce1ca5de1db2cca,2020-08-03T00:11:45.232Z,63421,2020-08-03T00:11:45.232Z,21
5f2756402ce1ca5de1db2ccc,2020-08-03T00:11:45.232Z,63422,2020-08-03T00:11:45.232Z,39
5f2756402ce1ca5de1db2cce,2020-08-03T00:11:45.232Z,63423,2020-08-03T00:11:45.232Z,35
5f2756402ce1ca5de1db2cd0,2020-08-03T00:11:45.232Z,63424,2020-08-03T00:11:45.232Z,9
5f2756402ce1ca5de1db2cd2,2020-08-03T00:11:45.232Z,63425,2020-08-03T00:11:45.232Z,6
5f2756402ce1ca5de1db2cd4,2020-08-03T00:11:45.232Z,63426,2020-08-03T00:11:45.232Z,23
5f2756402ce1ca5de1db2cd6,2020-08-03T00:11:45.232Z,63427,2020-08-03T00:11:45.232Z,25
5f2756402ce1ca5de1db2cd8,2020-08-03T00:11:45.233Z,63428,2020-08-03T00:11:45.233Z,38
5f2756402ce1ca5de1db2cda,2020-08-03T00:11:45.233Z,63429,2020-08-03T00:11:45.233Z,14
5f2756402ce1ca5de1db2cdc,2020-08-03T00:11:45.233Z,63430,2020-08-03T00:11:45.233Z,20
5f2756402ce1ca5de1db2cde,2020-08-03T00:11:45.233Z,63431,2020-08-03T00:11:45.233Z,34
5f2756402ce1ca5de1db2ce0,2020-08-03T00:11:45.233Z,63432,2020-08-03T00:11:45.233Z,21
5f2756402ce1ca5de1db2ce2,2020-08-03T00:11:45.233Z,63433,2020-08-03T00:11:45.233Z,15
5f2756402ce1ca5de1db2ce4,2020-08-03T00:11:45.233Z,63434,2020-08-03T00:11:45.233Z,32
5f2756402ce1ca5de1db2ce6,2020-08-03T00:11:45.233Z,63435,2020-08-03T00:11:45.233Z,9
5f2756402ce1ca5de1db2ce8,2020-08-03T00:11:45.234Z,63436,2020-08-03T00:11:45.234Z,22
5f2756402ce1ca5de1db2cea,2020-08-03T00:11:45.234Z,63437,2020-08-03T00:11:45.234Z,2
5f2756402ce1ca5de1db2cec,2020-08-03T00:11:45.234Z,63438,2020-08-03T00:11:45.234Z,7
5f2756402ce1ca5de1db2cee,2020-08-03T00:11:45.234Z,63439,2020-08-03T00:11:45.234Z,11
5f2756402ce1ca5de1db2cf0,2020-08-03T00:11:45.234Z,63440,2020-08-03T00:11:45.234Z,35
5f2756402ce1ca5de1db2cf2,2020-08-03T00:11:45.234Z,66958,2020-08-03T00:11:45.234Z,12
5f2756402ce1ca5de1db2cf4,2020-08-03T00:11:45.234Z,66959,2020-08-03T00:11:45.234Z,6
5f2756402ce1ca5de1db2cf6,2020-08-03T00:11:45.234Z,66960,2020-08-03T00:11:45.234Z,23
5f2756402ce1ca5de1db2cf8,2020-08-03T00:11:45.234Z,66961,2020-08-03T00:11:45.234Z,30
5f2756402ce1ca5de1db2cfa,2020-08-03T00:11:45.235Z,66962,2020-08-03T00:11:45.235Z,31
5f2756402ce1ca5de1db2cfc,2020-08-03T00:11:45.235Z,66963,2020-08-03T00:11:45.235Z,37
5f2756402ce1ca5de1db2cfe,2020-08-03T00:11:45.235Z,66964,2020-08-03T00:11:45.235Z,26
5f2756402ce1ca5de1db2d00,2020-08-03T00:11:45.235Z,66965,2020-08-03T00:11:45.235Z,5
5f2756402ce1ca5de1db2d02,2020-08-03T00:11:45.235Z,66966,2020-08-03T00:11:45.235Z,36
5f2756402ce1ca5de1db2d04,2020-08-03T00:11:45.235Z,66967,2020-08-03T00:11:45.235Z,23
5f2756402ce1ca5de1db2d06,2020-08-03T00:11:45.235Z,69607,2020-08-03T00:11:45.235Z,9
5f2756402ce1ca5de1db2d08,2020-08-03T00:11:45.235Z,69608,2020-08-03T00:11:45.235Z,22
5f2756402ce1ca5de1db2d0a,2020-08-03T00:11:45.235Z,69611,2020-08-03T00:11:45.235Z,14
5f2756402ce1ca5de1db2d0c,2020-08-03T00:11:45.235Z,69612,2020-08-03T00:11:45.235Z,29
5f2756402ce1ca5de1db2d0e,2020-08-03T00:11:45.236Z,69613,2020-08-03T00:11:45.236Z,12
5f2756402ce1ca5de1db2d10,2020-08-03T00:11:45.236Z,69614,2020-08-03T00:11:45.236Z,35
5f2756402ce1ca5de1db2d12,2020-08-03T00:11:45.236Z,69615,2020-08-03T00:11:45.236Z,3
5f2756402ce1ca5de1db2d14,2020-08-03T00:11:45.236Z,69616,2020-08-03T00:11:45.236Z,30
5f2756402ce1ca5de1db2d16,2020-08-03T00:11:45.236Z,69617,2020-08-03T00:11:45.236Z,16
5f2756402ce1ca5de1db2d18,2020-08-03T00:11:45.236Z,69618,2020-08-03T00:11:45.236Z,18
5f2756402ce1ca5de1db2d1a,2020-08-03T00:11:45.236Z,69619,2020-08-03T00:11:45.236Z,10
5f2756402ce1ca5de1db2d1c,2020-08-03T00:11:45.236Z,69620,2020-08-03T00:11:45.236Z,34
5f2756402ce1ca5de1db2d1e,2020-08-03T00:11:45.236Z,69621,2020-08-03T00:11:45.236Z,12
5f2756402ce1ca5de1db2d20,2020-08-03T00:11:45.236Z,69622,2020-08-03T00:11:45.236Z,7
5f2756402ce1ca5de1db2d22,2020-08-03T00:11:45.237Z,69623,2020-08-03T00:11:45.237Z,9
5f2756402ce1ca5de1db2d24,2020-08-03T00:11:45.237Z,69624,2020-08-03T00:11:45.237Z,3
5f2756402ce1ca5de1db2d26,2020-08-03T00:11:45.237Z,69625,2020-08-03T00:11:45.237Z,35
5f2756402ce1ca5de1db2d28,2020-08-03T00:11:45.237Z,69626,2020-08-03T00:11:45.237Z,31
5f2756402ce1ca5de1db2d2a,2020-08-03T00:11:45.237Z,69631,2020-08-03T00:11:45.237Z,9
5f2756402ce1ca5de1db2d2c,2020-08-03T00:11:45.237Z,69632,2020-08-03T00:11:45.237Z,37
5f2756402ce1ca5de1db2d2e,2020-08-03T00:11:45.237Z,69633,2020-08-03T00:11:45.237Z,4
5f2756402ce1ca5de1db2d30,2020-08-03T00:11:45.237Z,69634,2020-08-03T00:11:45.237Z,33
5f2756402ce1ca5de1db2d32,2020-08-03T00:11:45.237Z,69635,2020-08-03T00:11:45.237Z,15
5f2756402ce1ca5de1db2d34,2020-08-03T00:11:45.237Z,69636,2020-08-03T00:11:45.237Z,21
5f2756402ce1ca5de1db2d36,2020-08-03T00:11:45.238Z,79133,2020-08-03T00:11:45.238Z,28
5f2756402ce1ca5de1db2d38,2020-08-03T00:11:45.238Z,79134,2020-08-03T00:11:45.238Z,23
5f2756402ce1ca5de1db2d3a,2020-08-03T00:11:45.238Z,79135,2020-08-03T00:11:45.238Z,37
